Id,UserId,Name,Date,Class,TagBased
32347947,7459728,Editor,1556631920967,3,False
44645553,6237646,Popular Question,1640841312357,3,False
19500987,2757226,Custodian,1469137618370,3,False
19512743,3119050,Documentation Pioneer,1469173084417,2,False
19514423,3119050,Quorum,1469176101663,3,False
7384575,2514910,Editor,1378001454690,3,False
7384626,2514910,Custodian,1378002356680,3,False
44793982,14492868,Supporter,1641916591733,3,False
19748334,4420861,Informed,1470412726230,3,False
19752980,2757226,Enthusiast,1470450507330,2,False
32816440,8642686,Commentator,1560312265213,3,False
45093037,18087561,Autobiographer,1643964128750,3,False
32934678,11680880,Informed,1561115960367,3,False
32935219,11680880,Editor,1561119004020,3,False
45180526,3119050,Popular Question,1644550047270,3,False
33099816,7441878,Notable Question,1562575844260,2,False
45264132,828413,Necromancer,1645109756770,2,False
20177536,1042067,Popular Question,1473436896400,3,False
18881887,6390573,Editor,1464861825400,3,False
6831564,2079868,Editor,1372727127090,3,False
44206754,1042067,Notable Question,1637665567117,2,False
18963682,1362345,Notable Question,1465434120987,2,False
32001869,243193,Popular Question,1554115513220,3,False
19040213,1042067,Notable Question,1465999181423,2,False
7082682,2607925,Tumbleweed,1375124084713,3,False
7088988,2546121,Student,1375179465050,3,False
44593852,17756582,Informed,1640360436810,3,False
32370533,6863228,Notable Question,1556801114027,2,False
7254521,243193,Popular Question,1376701111007,3,False
19360643,3119050,Steward,1468392021717,1,False
32446330,2546121,Yearling,1557394823273,2,False
19428122,3249406,Yearling,1468914717940,2,False
44678883,17819286,Informed,1641182696760,3,False
44679423,17819286,Scholar,1641187100990,3,False
44682190,17819286,Teacher,1641206017717,3,False
44685434,17819286,Supporter,1641223661890,3,False
7431875,243193,Yearling,1378445729543,2,False
7649254,828413,Organizer,1380491038133,3,False
7797407,1469698,Scholar,1381837115133,3,False
7797586,1469698,Student,1381838315193,3,False
45116090,8970379,Good Answer,1644152717737,2,False
32949705,7052505,Editor,1561294228830,3,False
32955051,11680880,Teacher,1561360504000,3,False
7858986,2904301,Teacher,1382385922390,3,False
7860332,2894391,Teacher,1382396755023,3,False
45215043,14492868,Popular Question,1644834924123,3,False
20188673,3119050,Tag Editor,1473555945360,3,False
33128472,828413,Revival,1562763608960,3,False
20275318,3208419,Commentator,1474171427573,3,False
7438253,243193,Popular Question,1378491054570,3,False
7443596,2757226,Teacher,1378568873783,3,False
44839917,14492868,Popular Question,1642188697143,3,False
44857678,17949376,Autobiographer,1642362944333,3,False
19783475,3249406,Enthusiast,1470719241923,2,False
19843483,2757226,Citizen Patrol,1471055948873,3,False
7741398,243193,Famous Question,1381309873230,1,False
7754931,243193,Notable Question,1381406852387,2,False
20029386,2894391,Revival,1472444001790,3,False
45220477,3426265,Popular Question,1644862282117,3,False
45222529,18207264,Autobiographer,1644875908807,3,False
20133869,6761659,Student,1473172388023,3,False
20136906,6761659,Editor,1473188746467,3,False
45300285,18261682,Autobiographer,1645379832520,3,False
20212739,3119050,Curious,1473751982910,3,False
20213196,451856,Informed,1473754207643,3,False
20217666,5400534,Necromancer,1473774921553,2,False
20295344,2607925,Editor,1474325519237,3,False
45397121,18332817,Informed,1646047382207,3,False
20376682,3426265,Curious,1474889900313,3,False
33391487,11876986,Scholar,1564873816233,3,False
20462565,6915252,Informed,1475493655343,3,False
8174711,3020135,Student,1385089987287,3,False
20541878,6946061,Editor,1476042703623,3,False
20541903,6946061,Custodian,1476042703623,3,False
33492448,11907675,Editor,1565723105713,3,False
45642704,4932779,Popular Question,1647768932780,3,False
20627913,6946061,Tumbleweed,1476648907210,3,False
45718593,18577855,Informed,1648204218490,3,False
45718619,18577855,Autobiographer,1648204595363,3,False
45720597,18577855,Scholar,1648214138907,3,False
19802788,1362277,Yearling,1470822060650,2,False
45023847,11033070,Informed,1643503191427,3,False
19908449,2895529,Student,1471536128517,3,False
7755829,1042067,Supporter,1381411359170,3,False
45078540,18107424,Student,1643877189747,3,False
7770505,1042067,Editor,1381519715547,3,False
32905153,4420861,Good Answer,1560924308087,2,False
7832108,2894391,Student,1382096319197,3,False
7832164,2894391,Custodian,1382096618583,3,False
7832260,2894391,Scholar,1382097218583,3,False
20068553,2895529,Scholar,1472666706667,3,False
20139330,3208419,Teacher,1473209252787,3,False
32861668,5415018,Marshal,1560657925913,1,False
45047205,5415018,Famous Question,1643686914513,1,False
20005771,946170,Nice Answer,1472204798180,3,False
45194917,18187179,Informed,1644650429607,3,False
33031172,6683217,Revival,1561983909660,3,False
45205922,5713175,Self-Learner,1644761925067,3,False
33126660,10359820,Popular Question,1562754304620,3,False
33210589,946170,Famous Question,1563423613403,1,False
45379162,3556406,Promoter,1645880553857,3,False
45379163,3556406,Revival,1645880553857,3,False
45379172,3556406,Custodian,1645880553857,3,False
45379186,3556406,Benefactor,1645880857583,3,False
45379196,3556406,Notable Question,1645880857583,2,False
45379197,3556406,Notable Question,1645880857583,2,False
45379198,3556406,Organizer,1645880857583,3,False
45379199,3556406,Peer Pressure,1645880857583,3,False
45379205,3556406,Popular Question,1645880857583,3,False
45379206,3556406,Popular Question,1645880857583,3,False
45379207,3556406,Popular Question,1645880857583,3,False
45379220,3556406,Yearling,1645880857583,2,False
33303111,11840585,Informed,1564131520130,3,False
45525815,980087,Nice Question,1646915642117,3,False
20441748,4413420,Supporter,1475263588870,3,False
20441753,4413420,Custodian,1475263588870,3,False
20441785,4413420,Scholar,1475263958703,3,False
33381952,11840585,Editor,1564758914527,3,False
33382319,11840585,Scholar,1564760726937,3,False
45539610,13689892,Editor,1647003726830,3,False
44649982,16204077,Commentator,1640871351670,3,False
44729631,17853922,Autobiographer,1641498979867,3,False
44735706,17703737,Editor,1641536452793,3,False
32525805,4413420,Popular Question,1557996008637,3,False
32530134,5415018,Curious,1558014918493,3,False
19564862,755621,Notable Question,1469435186993,2,False
19649689,4413420,Student,1469802679897,3,False
44812411,17917882,Informed,1642014636700,3,False
32611643,5415018,Necromancer,1558629008880,2,False
44868299,17956663,Informed,1642434538893,3,False
19735665,6564457,Teacher,1470337253980,3,False
32825029,11637611,Informed,1560356008567,3,False
19892448,946170,Popular Question,1471443764770,3,False
19899800,5707595,Commentator,1471493169477,3,False
32984926,11642732,Editor,1561554019383,3,False
32987916,10008731,Student,1561569007670,3,False
32987921,10008731,Teacher,1561569007670,3,False
32990089,10008731,Citizen Patrol,1561584099617,3,False
32996125,5150067,Revival,1561631420107,3,False
33001470,10008731,Autobiographer,1561660214500,3,False
45254931,10438668,Popular Question,1645058210120,3,False
7961144,2941213,Scholar,1383230004710,3,False
20232993,3556406,Tumbleweed,1473865839217,3,False
33169934,364951,Famous Question,1563136806000,1,False
20240743,946170,Yearling,1473922313740,2,False
33245038,9825379,Popular Question,1563735010730,3,False
45485248,4904895,Notable Question,1646667117407,2,False
33333432,10008731,Self-Learner,1564429224950,3,False
45488846,6068317,Supporter,1646687767240,3,False
33423952,10008731,Explainer,1565152828777,3,False
20489831,980087,Yearling,1475660766113,2,False
8241823,946170,Nice Answer,1385661196340,3,False
8249016,1883806,Popular Question,1385730237450,3,False
33013510,10008731,Organizer,1561753230857,3,False
33014611,10008731,Critic,1561769408783,3,False
33100280,11587593,Scholar,1562577968220,3,False
45352034,364951,Nice Answer,1645693612560,3,False
33192584,10008731,Talkative,1563296513297,3,False
33193701,11793941,Autobiographer,1563303634287,3,False
45418193,5415018,Nice Question,1646178093600,3,False
20342065,3022569,Editor,1474594000343,3,False
8133786,2942406,Scholar,1384799850817,3,False
33359302,11865635,Editor,1564601116653,3,False
20505798,980087,Famous Question,1475751190620,1,False
45680582,6091052,Necromancer,1647989271870,2,False
33545745,7938005,Informed,1566219106650,3,False
8277618,2213319,Enthusiast,1386044563577,2,False
33629718,9235704,Scholar,1566897617343,3,False
33629944,9235704,Student,1566898526500,3,False
33630589,755621,Popular Question,1566901522613,3,False
45767617,18617839,Autobiographer,1648542447233,3,False
20751012,1102230,Editor,1477485220547,3,False
33709395,6683217,Nice Answer,1567569794357,3,False
45838201,3556406,Popular Question,1648952482387,3,False
33716914,7938005,Editor,1567611627737,3,False
33784818,1102230,Necromancer,1568191526750,2,False
45904934,9857247,Student,1649362607067,3,False
45913385,3556406,Popular Question,1649418992360,3,False
8516321,980087,Good Question,1388180801860,2,False
33875195,6683217,Necromancer,1568896815217,2,False
21019927,980087,Caucus,1479204551633,3,False
33984571,4653637,Popular Question,1569832237930,3,False
21120614,946170,Caucus,1479555443887,3,False
34077775,12184161,Informed,1570560473057,3,False
46263674,9235704,Great Question,1651552568070,1,False
21207843,3675902,Commentator,1479960437833,3,False
21210518,3675902,Critic,1479977507183,3,False
34166431,10576964,Student,1571236224363,3,False
46277062,9235704,Popular Question,1651644503077,3,False
46281044,9379214,Informed,1651665669400,3,False
20386567,5146925,Teacher,1474950157827,3,False
33321462,10008731,Custodian,1564335605573,3,False
33321496,10008731,Custodian,1564335918720,3,False
33391201,10008731,Custodian,1564868409907,3,False
33405562,6683217,Yearling,1565019030867,2,False
33406970,11840585,Student,1565028616353,3,False
33413512,11840585,Supporter,1565082318083,3,False
45629915,15165113,Scholar,1647640612187,3,False
33491500,10008731,Revival,1565716529890,3,False
33497685,11926142,Informed,1565769451237,3,False
8310773,980087,Popular Question,1386262317587,3,False
33591271,4927932,Informed,1566529767863,3,False
45800513,10008731,Popular Question,1648718222983,3,False
33673503,6683217,Critic,1567195807103,3,False
44935564,183367,Nice Answer,1642881817463,3,False
44936023,183367,Enlightened,1642886758723,2,False
19815721,1504420,Nice Answer,1470894389713,3,False
19892804,6726966,Informed,1471445234030,3,False
45019259,9070924,Supporter,1643460152740,3,False
7898665,2677955,Scholar,1382684996610,3,False
7899563,2919183,Autobiographer,1382691297123,3,False
45249314,4669311,Popular Question,1645024735610,3,False
45320966,18274527,Autobiographer,1645519218460,3,False
33162061,11663780,Student,1563023713440,3,False
7966834,183367,Nice Answer,1383276217757,3,False
7967003,183367,Enlightened,1383278921660,2,False
7971811,2677955,Tumbleweed,1383321628200,3,False
33253335,183367,Nice Question,1563803111477,3,False
8125251,1704619,Student,1384737729360,3,False
45567908,6393871,Commentator,1647262092200,3,False
33418578,11890617,Informed,1565106940913,3,False
44686326,11825039,Informed,1641228360717,3,False
7349198,1837951,Popular Question,1377669367720,3,False
32537437,5042432,Informed,1558069450817,3,False
32623493,7662112,Autobiographer,1558708520903,3,False
44913748,7448025,Yearling,1642709158870,2,False
44916753,11156137,Commentator,1642737808837,3,False
32769367,7261482,Editor,1559893835203,3,False
44967312,7448025,Popular Question,1643119007417,3,False
32862191,3070278,Famous Question,1560667535530,1,False
32949534,11663780,Scholar,1561291804983,3,False
33035163,5942399,Supporter,1562007608950,3,False
45363227,11111601,Yearling,1645762262747,2,False
8077277,2924247,Scholar,1384297805337,3,False
20358380,1496666,Popular Question,1474706586460,3,False
33300868,9070924,Editor,1564116004420,3,False
20433752,1872327,Famous Question,1475221693500,1,False
8211803,1521518,Teacher,1385456607613,3,False
32876367,7261482,Student,1560792612053,3,False
7750102,1837951,Teacher,1381368733380,3,False
45061850,16996477,Commentator,1643774607503,3,False
45070537,7448025,Notable Question,1643820987950,2,False
19956853,183367,Famous Question,1471929044920,1,False
32965922,11663780,Commentator,1561435406657,3,False
32967566,2674730,Notable Question,1561447211113,2,False
20123563,2142536,Popular Question,1473106623767,3,False
45392983,18329145,Autobiographer,1646021736720,3,False
20374604,6881257,Informed,1474880342747,3,False
20377082,6882124,Editor,1474891570950,3,False
45465327,7662112,Yearling,1646494427203,2,False
20456883,183367,Yearling,1475444026170,2,False
45544224,18441869,Autobiographer,1647030435217,3,False
33491437,8947250,Informed,1565716143253,3,False
33571838,5942399,Teacher,1566393614880,3,False
20632453,7029362,Informed,1476693607443,3,False
33585574,11963148,Informed,1566483454563,3,False
33586873,4707517,Popular Question,1566489914943,3,False
33590082,7559682,Popular Question,1566513015467,3,False
33674084,11111601,Popular Question,1567202115070,3,False
8456396,2677955,Commentator,1387477939857,3,False
33757554,1906123,Popular Question,1568007322327,3,False
45934101,18329145,Student,1649599933033,3,False
45939174,18329145,Commentator,1649649743217,3,False
46017510,4163841,Student,1650119758533,3,False
32815873,7261482,Scholar,1560306940033,3,False
32817607,7261482,Teacher,1560320710757,3,False
32924486,183367,Nice Answer,1561040426367,3,False
33009231,8556365,Popular Question,1561724116350,3,False
20176435,2616301,Informed,1473431736397,3,False
45347359,13359090,Teacher,1645657644277,3,False
33261609,7662112,Revival,1563865806950,3,False
33371138,11870530,Informed,1564679530743,3,False
45599965,17543777,Editor,1647451954217,3,False
45607488,17543777,Student,1647506467240,3,False
45684131,18329145,Editor,1648010782153,3,False
8338409,2677955,Editor,1386544931347,3,False
45766787,183367,Nice Answer,1648538497060,3,False
45766845,183367,Enlightened,1648539177283,2,False
45903568,7448025,Popular Question,1649354741173,3,False
33795598,3380347,Famous Question,1568267722320,1,False
45909317,18736177,Teacher,1649398577207,3,False
45915143,18736177,Supporter,1649427041417,3,False
20912021,1906123,Popular Question,1478629349357,3,False
20532643,6941887,Autobiographer,1475940871200,3,False
33560208,7448025,Yearling,1566312919247,2,False
45702822,10880333,Nice Question,1648112162023,3,False
8297990,183367,Great Answer,1386177629830,1,False
20621092,2924247,Notable Question,1476568982260,2,False
45708873,2567482,Notable Question,1648139164577,2,False
33649239,7448025,Notable Question,1567020919033,2,False
45857456,17543777,Scholar,1649089907107,3,False
20852862,2790797,Autobiographer,1478241811233,3,False
20927622,7137994,Autobiographer,1478720355110,3,False
20928440,3380347,Popular Question,1478725105547,3,False
33891459,7662112,Yearling,1569011425400,2,False
8612819,3151802,Tumbleweed,1389209737843,3,False
33948004,7448025,Nice Question,1569487215520,3,False
33948022,1906123,Notable Question,1569487519740,2,False
8680779,183367,Guru,1389796080920,2,False
46219563,18986747,Autobiographer,1651218990263,3,False
21163233,6251029,Teacher,1479741878060,3,False
46223264,14918765,Informed,1651234911523,3,False
46223402,3380347,Popular Question,1651235557670,3,False
34176875,3382082,Supporter,1571306447337,3,False
21245606,7193510,Informed,1480295021890,3,False
21308589,3070278,Custodian,1480678931027,3,False
21379707,1906123,Tumbleweed,1481197744140,3,False
46431698,4669311,Popular Question,1652663473613,3,False
9097341,183367,Good Answer,1392823251837,2,False
9103333,1906123,Caucus,1392847337917,3,False
8191730,183367,Nice Answer,1385265321497,3,False
20571152,183367,Guru,1476240346183,2,False
33521950,10880333,Teacher,1565955923680,3,False
8485376,183367,Nice Question,1387814420180,3,False
33777916,7448025,Famous Question,1568139923240,1,False
20312226,6012097,Commentator,1474431067143,3,False
45403996,1238934,Yearling,1646086272190,2,False
45411958,18343010,Autobiographer,1646140832310,3,False
8113823,271166,ios,1384571083770,3,True
33331551,975461,Notable Question,1564416607777,2,False
45492454,6212049,Notable Question,1646716917140,2,False
45494890,10806170,Student,1646731602893,3,False
20408857,6894234,Informed,1475071347113,3,False
19446682,1238934,Notable Question,1469019630107,2,False
32467200,11058343,Teacher,1557528914413,3,False
32467285,11058343,Editor,1557530414787,3,False
7364416,1238934,Popular Question,1377782215503,3,False
19600501,5741526,Informed,1469569555763,3,False
7521542,2291788,Supporter,1379338165940,3,False
19708675,2590004,Editor,1470213587167,3,False
32732384,11023097,Supporter,1559638862457,3,False
32734965,7840376,Self-Learner,1559651704337,3,False
44974605,4236834,Popular Question,1643162724613,3,False
19844803,6396236,Editor,1471070800533,3,False
45054954,1238934,Popular Question,1643728647940,3,False
45060034,9319813,Good Question,1643757504007,2,False
32888808,4376148,Self-Learner,1560871515670,3,False
20028741,1238934,Notable Question,1472438573877,2,False
20121380,1238934,Popular Question,1473089544340,3,False
7877139,1238934,Notable Question,1382525918220,2,False
33054309,8963706,Popular Question,1562146511760,3,False
7884532,138669,Student,1382574241333,3,False
33064170,4745194,Popular Question,1562215511037,3,False
20210730,5464030,Commentator,1473739488740,3,False
33144344,4438886,Yearling,1562865313220,2,False
33408880,11886630,Scholar,1565043629953,3,False
33486983,4376148,Necromancer,1565692817847,2,False
8083096,271166,Nice Answer,1384344960173,3,False
20356664,2590004,Curious,1474688284967,3,False
33375519,8221303,Notable Question,1564720817917,2,False
8150719,271166,Notable Question,1384925786810,2,False
20452513,1238934,Famous Question,1475393996117,1,False
20522400,6937535,Informed,1475847558043,3,False
45614553,18496178,Autobiographer,1647540388553,3,False
45620208,18500691,Informed,1647581361463,3,False
45620215,18500691,Autobiographer,1647581651890,3,False
20532579,1238934,Popular Question,1475940065283,3,False
33559244,11764579,Student,1566308417587,3,False
20616410,6940477,Tumbleweed,1476521429877,3,False
20696455,7053735,Informed,1477061435113,3,False
45783002,18628977,Autobiographer,1648624872380,3,False
33729920,11886630,Commentator,1567702528080,3,False
33729993,11886630,Editor,1567702867833,3,False
20776602,2951763,Necromancer,1477645335473,2,False
20841050,1431713,Popular Question,1478169387873,3,False
8528556,271166,Nice Answer,1388377850207,3,False
8623068,271166,Nice Answer,1389285039333,3,False
8688957,271166,Custodian,1389858234947,3,False
8691573,2932258,Teacher,1389873018647,3,False
8238979,969245,Popular Question,1385643196273,3,False
8239860,1238934,Popular Question,1385648296283,3,False
33504705,8221303,Yearling,1565808308343,2,False
8299433,271166,Guru,1386187230343,2,False
33582346,8738671,Popular Question,1566467719757,3,False
20630423,4131163,Popular Question,1476680418377,3,False
8304823,1192492,Editor,1386231649550,3,False
33589142,11821585,Editor,1566504638967,3,False
33659633,6212049,Popular Question,1567091718307,3,False
8385919,1176681,Supporter,1386874919770,3,False
33670925,9377003,Yearling,1567175715910,2,False
45876082,7409078,Popular Question,1649202992177,3,False
45876483,18039544,Peer Pressure,1649206594220,3,False
20866558,2939279,Good Answer,1478347426037,2,False
45950485,9319813,Yearling,1649707612923,2,False
8631760,1238934,Popular Question,1389353830910,3,False
8644921,271166,Necromancer,1389487197600,2,False
21021619,5629218,Caucus,1479206556517,3,False
46096023,18876538,Autobiographer,1650530457013,3,False
46154771,13605626,Notable Question,1650885398123,2,False
46166173,18947533,Autobiographer,1650943850410,3,False
8874883,1238934,Popular Question,1391444022060,3,False
8881573,1238934,Popular Question,1391499576323,3,False
8883064,271166,Revival,1391509184707,3,False
46308339,4602452,Popular Question,1651833107360,3,False
8968395,271166,Yearling,1392133088453,2,False
34203495,10553877,Student,1571513727117,3,False
21424520,2939279,Populist,1481566940300,1,False
21427109,3277472,Scholar,1481584270307,3,False
46476613,271166,Popular Question,1652880932097,3,False
46548207,19185768,Informed,1653371271017,3,False
9229870,271166,Revival,1393518829420,3,False
8068319,2951763,Tumbleweed,1384244954960,3,False
45439870,969245,Famous Question,1646312782557,1,False
45501840,4935113,Famous Question,1646764571687,1,False
45669540,18534384,Autobiographer,1647941427587,3,False
20671972,2590004,Tumbleweed,1476914102967,3,False
33790055,4438886,Popular Question,1568217616220,3,False
20838239,7108337,Informed,1478153987377,3,False
45973940,2590004,Popular Question,1649845939393,3,False
45990354,8623439,Popular Question,1649943342417,3,False
33983119,12141161,Autobiographer,1569822015590,3,False
46085134,11231618,Student,1650471667580,3,False
8805116,1238934,Notable Question,1390853868843,2,False
46268972,5116008,Yearling,1651586270737,2,False
21214616,6212049,Student,1479995647813,3,False
34166092,5629218,Nice Answer,1571234714883,3,False
9021043,1746745,Notable Question,1392515985163,2,False
46371989,9296249,Census,1652291113317,2,False
21333447,1238934,Popular Question,1480922504833,3,False
9124637,271166,Revival,1392971318813,3,False
21417476,271166,Nice Question,1481529446213,3,False
9211307,1238934,Notable Question,1393407916227,2,False
33433312,11886630,Student,1565204703957,3,False
8392769,1238934,Popular Question,1386933507690,3,False
20139553,3208419,Supporter,1473211365423,3,False
33073071,11741189,Informed,1562270227767,3,False
7893285,1042067,Commentator,1382634568143,3,False
20149082,2757226,Yearling,1473260788900,2,False
45245742,8642686,Necromancer,1645009387737,2,False
20236915,3208419,Yearling,1473887801633,2,False
7978164,2894391,Supporter,1383406878320,3,False
45408552,5366960,Popular Question,1646123462140,3,False
20320138,1003486,Tumbleweed,1474468154930,3,False
8053153,243193,Popular Question,1384114509460,3,False
33332030,1042067,Popular Question,1564419619573,3,False
8117665,2894391,Editor,1384626942633,3,False
20398126,2607925,Student,1475007077187,3,False
45497322,10177569,Popular Question,1646744167360,3,False
20581984,2757226,Tenacious,1476294579277,2,False
33594153,10263771,Yearling,1566550515093,2,False
45731826,17819286,Student,1648298552127,3,False
20655372,3208419,Critic,1476818805487,3,False
8322308,3075037,Editor,1386345511210,3,False
8322516,3075037,Student,1386346421497,3,False
8324859,2609711,Popular Question,1386363225490,3,False
8394134,2894391,Commentator,1386942213117,3,False
33686181,9650023,Notable Question,1567382729153,2,False
20289398,5955822,Peer Pressure,1474291729430,3,False
20362603,3249406,Tenacious,1474750898917,2,False
45454563,18373922,Editor,1646403635483,3,False
20372914,6880560,Informed,1474871190920,3,False
45523493,18427795,Informed,1646905247003,3,False
20432541,6902986,Informed,1475214266853,3,False
33373308,8642686,Yearling,1564695037207,2,False
45531805,15801095,Teacher,1646948901813,3,False
33387549,11876986,Student,1564821018173,3,False
8225879,766150,Notable Question,1385551892890,2,False
20612924,1042067,Self-Learner,1476480200960,3,False
20612966,1042067,Yearling,1476480502703,2,False
20690729,1294659,Popular Question,1477033008847,3,False
20694358,1294659,Teacher,1477051385643,3,False
45782221,18628404,Autobiographer,1648620342273,3,False
33720572,10263771,Curious,1567642812597,3,False
33721874,828413,Revival,1567656628423,3,False
20769971,7081951,Informed,1477592667057,3,False
33728803,10198025,Nice Answer,1567695623940,3,False
33734313,11826169,Student,1567743914443,3,False
45856728,17819286,Promoter,1649086042237,3,False
8614411,828413,Cleanup,1389221737613,3,False
46051536,2079868,Nice Answer,1650327634040,3,False
33966896,243193,Notable Question,1569610220493,2,False
8762721,766150,Notable Question,1390472677577,2,False
34038016,6316096,Student,1570199111153,3,False
46208116,18977478,Informed,1651160329180,3,False
21151966,3426265,Critic,1479718713823,3,False
34118828,1645192,Commentator,1570842318330,3,False
34173986,4630908,Informed,1571292477667,3,False
34174127,4630908,Custodian,1571293223943,3,False
21242994,4420861,Nice Answer,1480266032117,3,False
21243423,4420861,Enlightened,1480270603887,2,False
46297992,18977478,Editor,1651763987670,3,False
46298120,18977478,Student,1651764345743,3,False
33110995,3771556,Famous Question,1562653811240,1,False
33263633,8642686,Necromancer,1563875717030,2,False
33357715,2079868,Yearling,1564590325423,2,False
45512263,10198025,Yearling,1646832777293,2,False
20431662,2607925,Commentator,1475208478333,3,False
33460661,1645192,Editor,1565418313637,3,False
45669200,529822,Notable Question,1647940322110,2,False
8345973,3075037,Scholar,1386604676717,3,False
8426475,3086644,Editor,1387275750463,3,False
20758457,5366960,Notable Question,1477528040927,2,False
45843789,17819286,Editor,1649002582297,3,False
20821325,7101873,Autobiographer,1478038365400,3,False
20821352,7101873,Informed,1478038527753,3,False
45902212,17819286,Benefactor,1649347513860,3,False
33797545,8642686,Popular Question,1568279421647,3,False
45911346,10263771,Popular Question,1649409122260,3,False
20906503,3119050,Caucus,1478608809280,3,False
8588406,3166205,Student,1389028465180,3,False
8588497,3166205,Scholar,1389029073737,3,False
8590035,828413,Revival,1389039319480,3,False
8600965,3086644,Supporter,1389123957337,3,False
20920917,766150,Yearling,1478688223103,2,False
21003120,3208419,Caucus,1479182203843,3,False
21004527,3249406,Caucus,1479184658637,3,False
8709617,3208419,Editor,1390000505487,3,False
8709624,3208419,Student,1390000505487,3,False
8800711,2894391,Critic,1390828595383,3,False
46167333,4420861,Guru,1650950442137,2,False
46169533,10263771,Notable Question,1650961252430,2,False
8813526,3244667,Scholar,1390917667060,3,False
8919342,3086644,Commentator,1391763818243,3,False
34247352,10263771,Promoter,1571847016087,3,False
9030612,243193,Popular Question,1392630320510,3,False
8372773,243193,Popular Question,1386784773927,3,False
33748053,2757226,Yearling,1567868704993,2,False
20795221,3426265,Informed,1477838754773,3,False
33749906,11826169,Scholar,1567893932607,3,False
45869638,18713563,Editor,1649166478137,3,False
20803213,3426265,Teacher,1477916174873,3,False
20861315,2079868,Necromancer,1478287986063,2,False
8543958,243193,Notable Question,1388537122800,2,False
8547268,3151649,Editor,1388600606027,3,False
8547333,3151649,Student,1388601204307,3,False
33917798,8642686,Yearling,1569288313473,2,False
34003902,4420861,Yearling,1569957614653,2,False
21089971,1042067,Popular Question,1479457407393,3,False
46163328,18945031,Autobiographer,1650924344610,3,False
46303313,18977478,Supporter,1651800723307,3,False
46389246,11811981,Supporter,1652365652473,3,False
9059794,1362277,Caucus,1392709643790,3,False
46399312,11811981,Commentator,1652414688650,3,False
21353754,3075037,Yearling,1481038770513,2,False
21420095,4455410,Supporter,1481544011200,3,False
9136623,2709978,Student,1393015319480,3,False
9137277,2709978,Editor,1393016225283,3,False
9142790,3075037,Teacher,1393027049047,3,False
34339051,12305844,Informed,1572574993233,3,False
9237358,2894391,Disciplined,1393575958520,3,False
34464696,10177569,Critic,1573599918927,3,False
9292939,3075037,Citizen Patrol,1394036542690,3,False
21588216,7347172,Custodian,1482873792467,3,False
34540472,3426265,Yearling,1573680700573,2,False
21657646,7372808,Informed,1483513044133,3,False
34546203,2546121,Yearling,1573681312240,2,False
34546306,2894391,Yearling,1573681312240,2,False
34550483,3249406,Yearling,1573681312240,2,False
9399169,1748853,Popular Question,1394836115987,3,False
21748068,7347172,Tumbleweed,1484153489673,3,False
20811783,3426265,Excavator,1477978771557,3,False
33774838,3426265,Yearling,1568122524327,2,False
33848091,9632936,Student,1568718311057,3,False
8563646,3086644,Scholar,1388754686973,3,False
8563933,3086644,Student,1388756481390,3,False
8576850,766150,Good Answer,1388913763227,2,False
20901250,2546121,Famous Question,1478592834497,1,False
8660631,2904301,Supporter,1389646545030,3,False
46038414,17819286,Commentator,1650263167197,3,False
8665938,1362277,Commentator,1389695978997,3,False
8670999,3194942,Scholar,1389724550393,3,False
46046478,18796080,Autobiographer,1650303160420,3,False
46107334,8642686,Good Answer,1650575801657,2,False
46123862,243193,Famous Question,1650658687327,1,False
8821289,3244667,Student,1390975721790,3,False
21126200,2757226,Caucus,1479576778097,3,False
8821958,3244667,Editor,1390980843910,3,False
21139294,3208419,Constituent,1479661408587,2,False
8838357,3249406,Editor,1391089571770,3,False
46200132,1003486,Popular Question,1651126817257,3,False
8842620,3244667,Supporter,1391113271453,3,False
34143687,1003486,Critic,1571091619017,3,False
8906589,3244667,Commentator,1391674526293,3,False
34214980,3119050,Popular Question,1571649911360,3,False
34218845,12252153,Autobiographer,1571668814327,3,False
8992046,3244667,Tumbleweed,1392280259430,3,False
46338211,19075167,Informed,1652089325560,3,False
34357633,3208419,Yearling,1572775213073,2,False
9157754,3075037,Supporter,1393106115197,3,False
9158632,243193,Popular Question,1393113040567,3,False
46495111,828413,Nice Answer,1652973102177,3,False
46495756,828413,Enlightened,1652976127183,2,False
21458282,1469698,Notable Question,1481780346397,2,False
34375103,3119050,Taxonomist,1572920127253,2,False
34438537,8642686,Popular Question,1573410326263,3,False
34438738,10177569,Editor,1573412733830,3,False
34438787,10177569,Teacher,1573413011020,3,False
21541124,1294659,Tumbleweed,1482403154037,3,False
34448094,10177569,Supporter,1573488314557,3,False
21547632,766150,Good Question,1482439606053,2,False
9357342,3075037,Informed,1394558419363,3,False
34522749,4481607,Yearling,1573680029883,2,False
34676069,766150,Yearling,1573685161573,2,False
46837727,19361396,Autobiographer,1655499107313,3,False
46343257,4932779,Popular Question,1652113263427,3,False
9006255,2894391,Caucus,1392372852563,3,False
21305563,7052505,Informed,1480662320903,3,False
21305619,7052505,Autobiographer,1480662773397,3,False
9018387,3313784,Scholar,1392483839603,3,False
34376605,8970379,Nice Answer,1572933022950,3,False
34377992,766150,Great Answer,1572942323093,1,False
46506728,2079868,Yearling,1653046612273,2,False
46506887,19161094,Autobiographer,1653047498670,3,False
46506920,19113623,Teacher,1653047498670,3,False
